,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,JNK1_PIC50,JNK1_PIC50_std,UCB_JNK1_PIC50,HBA,HBD,MolWt,TPSA,SA_score,Custom_score
4161,CSc1ccc(-c2ccnc(-n3cc(CNC(=O)NC(C)(C)C)c(=O)c4ccc(Cl)cc43)n2)cc1,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(-c2ccc(SC)cc2)n1,True,True,True,6.6149230674253054,2.1061080891276607,8.721031156552966,6,2,507.149573752,88.91000000000001,2.755074659335637,0.21086562890559435
4162,CC(C)(C)NC(=O)NCc1cn(-c2nccc(-c3ncccn3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(-c2ncccn2)n1,True,True,True,6.803073260407272,2.0948654505483715,8.897938710955643,7,2,463.152350624,114.69,2.8296966285246707,0.48703785799443716
4163,CC(C)(C)NC(=O)NCc1cn(-c2nccc(-n3cccc3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(-n2cccc2)n1,True,True,True,6.824444519195616,2.1015273749086325,8.925971894104249,6,2,450.157101656,93.84,2.8650509731651663,0.5216549253091216
4164,CC(C)(C)NC(=O)NCc1cn(-c2nccc(-n3cccn3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(-n2cccn2)n1,True,True,True,6.6603852148600655,2.10071084549658,8.761096060356646,7,2,451.152350624,106.73000000000002,2.8565786654728598,0.43125035241246223
4165,CC(C)(C)NC(=O)NCc1cn(-c2nccc(Nc3ccc(C#N)nc3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(Nc2ccc(C#N)nc2)n1,True,True,True,6.8131132869063356,2.0916934671473606,8.904806754053697,8,3,502.16324965600006,137.62,2.994413316622479,0.3347784616053104
4166,CC(C)(C)NC(=O)NCc1cn(-c2nccc(Nc3cccc(Cl)c3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(Nc2cccc(Cl)c2)n1,True,True,True,6.8481654408269526,2.0975413997127723,8.945706840539724,6,3,510.133779368,100.94,2.7442562919887,0.3183213025331497
4167,CC(C)(C)NC(=O)NCc1cn(-c2nccc(Nc3ccccn3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(Nc2ccccn2)n1,True,True,True,6.619457780729626,2.084930322675496,8.704388103405122,7,3,477.168000688,113.83000000000001,2.801449361653786,0.35846281331032515
4168,CC(C)(C)NC(=O)NCc1cn(-c2nccc(S(C)(=O)=O)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1nccc(S(=O)(=O)C)n1,True,True,True,6.734936990666295,2.100204275164797,8.835141265831092,7,2,463.10810286399993,123.05000000000001,2.9305152420639367,0.4465717216953635
4169,CC(C)(C)NC(=O)NCc1cn(-c2ncccc2C#N)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1ncccc1C#N,True,True,True,6.751233404501209,2.0862005027115624,8.837433907212771,5,2,409.13055255999996,99.81,2.72835453690584,0.493495347443968
4170,CC(C)(C)NC(=O)NCc1cn(-c2nnc(-c3ccccn3)s2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1sc(-c2ncccc2)nn1,True,True,True,6.603913499257828,2.098937935275099,8.702851434532928,7,2,468.113522592,101.80000000000001,2.7979786654728596,0.38139992672950024
4171,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc3ccccc3c2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|C(*)(=O)c1cc2c(cccc2)cc1,True,True,True,6.468949025075332,2.100148893291057,8.569097918366388,4,2,461.15061930799993,80.2,2.499821480180728,0.36687328247353435
4172,CC(C)(C)NC(=O)NCc1cn(S(C)(=O)=O)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|O=S(=O)(*)C,True,True,True,6.554610610144834,2.099393424517152,8.654004034661986,5,2,385.0863048,97.27000000000001,2.604077809603215,0.4191858417616458
4173,CCS(=O)(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|O=S(=O)(*)CC,True,True,True,6.650120639221818,2.0979042118728537,8.748024851094671,5,2,399.101954864,97.27000000000001,2.693820124915165,0.44746090157423163
4174,CC(C)(C)NC(=O)NCc1cn(S(=O)(=O)c2ccc(-n3cccn3)cc2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|S(*)(=O)(c1ccc(-n2cccn2)cc1)=O,True,True,True,6.7157595533222,2.1050026633356804,8.82076221665788,7,2,513.123752928,115.09,2.696061247563316,0.2217245306819677
4175,Cn1ncc(-n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)n1,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|n1(C)ncc(*)n1,True,True,True,6.713933721532163,2.104872607703713,8.818806329235876,6,2,388.14145159200007,93.84,2.9772353173473753,0.4753713873797096
4176,CC(C)(C)NC(=O)NCc1cn(-c2ccnc(-n3ccc4ncccc43)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,C(N*)(C)(C)C|n1ccc(*)nc1-n1c2c(nccc2)cc1,True,True,True,6.835100632903889,2.0948380325189477,8.929938665422837,7,2,501.168000688,106.73000000000002,2.9469652542596823,0.35559796914458275
4177,CCS(=O)(=O)Nc1ccc(C(=O)n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)cc1,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,CC(N*)(C)C|*C(=O)c1ccc(NS(=O)(=O)CC)cc1,True,True,True,6.6710831520707625,2.0969028780014405,8.767986030072203,6,3,518.139068644,126.37,2.6808599737205014,0.17941588722169396
4178,CC(C)(C)NC(=O)NCc1cn(-c2nccc(-n3ccnc3)n2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])cn([*])c2cc(Cl)ccc2c1=O,CC(N*)(C)C|c1(*)nc(-n2ccnc2)ccn1,True,True,True,6.7384785749035565,2.095681324347752,8.834159899251308,7,2,451.152350624,106.73000000000002,2.8894417423959364,0.46725313179194927
4179,NS(=O)(=O)Nc1ccc(Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1ccc(NS(=O)(N)=O)cc1,False,True,True,7.05408957291106,1.9751432623583383,9.029232835269399,7,3,595.13479628,136.18,2.8170683425167926,0.3623240441083908
4180,COc1cccc(Nc2ccc(Cc3ccc4c(=O)c(CNC(=O)c5ccc6scnc6c5)cn(-c5ccccc5)c4c3)cc2)c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1ccc(Nc2cccc(OC)c2)cc1,False,True,True,6.963359995090663,1.9490731596737647,8.912433154764427,7,2,622.2038618200002,85.25,2.7803279662819005,0.2799958921968937
4181,CCOc1cccc(Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1OCC,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1cccc(OCC)c1OCC,False,True,True,6.837157199443329,2.0642353707729324,8.901392570216261,7,1,589.203527472,82.45,2.8230543300025346,0.17808611690998075
4182,O=C(NCc1cn(-c2ccccc2)c2cc(Cc3ccccc3F)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1ccccc1F,False,True,True,6.518131273786406,2.032096663454353,8.55022793724076,5,1,519.1416761639999,63.99,2.6149476092984667,0.1302409432828426
4183,O=C(NCc1cn(-c2ccccc2)c2cc(Cc3cnccc3Cl)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1cnccc1Cl,False,True,True,6.88508157104595,2.0091908724611436,8.894272443507093,6,1,536.1073745919999,76.88,2.783099792250651,0.25444965064525604
4184,CCOc1ccc(Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)nc1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Cc1ncc(OCC)cc1,False,True,True,6.832544200358608,2.0418668712923305,8.87441107165094,7,1,546.172561692,86.11,2.78973200353661,0.19711840525269508
4185,O=C(NCc1cn(-c2ccccc2)c2cc(Nc3ccc(N4CCOCC4)cc3)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Nc1ccc(N2CCOCC2)cc1,False,True,True,7.015632372551933,1.9452272379639977,8.96085961051593,8,2,587.199110788,88.49,2.7681479324253075,0.3290124759078026
4186,CCOc1ccnc(Nc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Nc1nccc(OCC)c1,False,True,True,6.93066394935956,1.9890184220218567,8.919682371381416,8,2,547.1678106600001,98.13999999999999,2.770685849690455,0.27423175796866417
4187,CCOc1ccnc(Nc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)n1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*Nc1nccc(OCC)n1,False,True,True,6.9429510610320735,2.019870593579032,8.962821654611105,9,2,548.163059628,111.02999999999999,2.826984074542528,0.28370461612939835
4188,N#Cc1cccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1cc(C#N)ccc1,False,True,True,6.720278005331352,1.9956878044090292,8.71596580974038,6,1,512.1306968800001,87.78,2.6583085240593807,0.2286707665771246
4189,Cc1ccc(S(N)(=O)=O)c(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1cc(C)ccc1S(=O)(=O)N,False,True,True,6.523463673822878,2.0699147086492933,8.59337838247217,7,2,580.123897248,124.15,2.7933974889008013,0.04148293333128094
4190,O=C(NCc1cn(-c2ccccc2)c2cc(-c3cccc(Cl)c3)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1cc(Cl)ccc1,False,True,True,6.780827174182872,1.9375089400742975,8.71833611425717,5,1,521.09647556,63.99,2.5550046369273893,0.22377571463584897
4191,O=C(NCc1cn(-c2ccccc2)c2cc(-c3ccc(Cl)cc3F)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1ccc(Cl)cc1F,False,True,True,6.728781388904345,1.957047296278229,8.685828685182575,5,1,539.0870537479999,63.99,2.63877009276095,0.1441712416708469
4192,O=C(NCc1cn(-c2ccccc2)c2cc(-c3ccc(F)cc3Cl)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1ccc(F)cc1Cl,False,True,True,6.671607200008965,1.939208156017293,8.610815356026258,5,1,539.0870537479999,63.99,2.6433959668868248,0.11775568313896655
4193,Cc1cccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)n1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1nc(C)ccc1,False,True,True,6.820685171585018,2.0298120069470746,8.850497178532093,6,1,502.14634694400013,76.88,2.6424892523120054,0.3400903753936291
4194,CNC(=O)c1ccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)nc1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1ncc(C(NC)=O)cc1,False,True,True,6.743396551482426,1.9982530747400515,8.741649626222477,7,2,545.1521605960002,105.98,2.73896126287144,0.14211051166057587
4195,O=C(NCc1cn(-c2ccccc2)c2cc(-c3nccc(-c4ccccc4)n3)ccc2c1=O)c1ccc2scnc2c1,c12cc(C(NCc3cn(-c4ccccc4)c4cc([*])ccc4c3=O)=O)ccc1scn2,*c1nccc(-c2ccccc2)n1,False,True,True,6.8488931525354,1.9611020269677075,8.809995179503108,7,1,565.1572459759999,89.77,2.7334773011534654,0.1931648068130016
4196,O=C(NCc1cn(Cc2ccc(-c3cccnc3)nc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*Cc1cnc(-c2cnccc2)cc1,False,True,True,6.767732730188432,2.0635123175066834,8.831245047695116,7,1,537.1026235600001,89.77,2.73247401262487,0.16962315700948238
4197,Cc1ccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ccc(C)cc1,True,True,True,6.812375601777296,1.8889695052406228,8.701345107017918,5,1,459.080825496,63.99,2.4985008728307196,0.5009488267824053
4198,O=C(NCc1cn(-c2ccc(F)c(Cl)c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ccc(F)c(Cl)c1,True,True,True,6.675866840409332,2.03041516357505,8.706282003984382,5,1,497.01678126799993,63.99,2.619001929195175,0.2873234339058399
4199,O=C(NCc1cn(-c2ccc(OC(F)(F)F)cc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ccc(OC(F)(F)F)cc1,False,True,True,6.840363001409965,1.9207272070266463,8.761090208436611,6,1,529.04747468,73.22,2.6920819963411304,0.2375369407236576
4200,O=C(NCc1cn(-c2nccc(-c3cccs3)n2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nc(-c2sccc2)ccn1,False,True,True,6.619265731074137,2.0698742813220856,8.689140012396223,8,1,529.043394432,89.77,2.8468982083644008,0.12212795950472355
4201,Cc1cc(C)nc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)n1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nc(C)cc(C)n1,True,True,True,6.636775016002946,2.0342437740458075,8.671018790048754,7,1,475.086973496,89.77,2.746255448016777,0.37156860064715147
4202,O=C(NCc1cn(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nc(Nc2ccc(N3CCOCC3)cc2)ncc1,False,True,True,7.467664364582615,1.9467665604003197,9.414430924982934,10,2,623.150636372,114.27,2.9622298819347623,0.5856615602970123
4203,CCOc1ccc(Nc2nccc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)n2)cc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nc(Nc2ccc(OCC)cc2)ncc1,False,True,True,7.372118104646471,1.9712011097644282,9.343319214410899,9,2,582.124087276,111.03000000000002,2.831370498696435,0.5626185089349747
4204,CCSc1nccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)n1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nc(SCC)ncc1,True,True,True,6.623438477659374,2.0851046753128153,8.70854315297219,8,1,507.059044496,89.77,2.863619239989738,0.2141029117628932
4205,O=C(NCc1cn(-c2ncc(-c3ccc(Cl)cc3)nc2-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(-c2ccc(Cl)cc2)nc1-c1ccccc1,False,True,True,6.76167901736011,2.0408297038575522,8.802508721217663,7,1,633.0793012720001,89.77,2.902653517891828,0.12662361562252042
4206,CS(=O)(=O)Nc1ccc(-c2cnc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)nc2)cc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(-c2ccc(NS(=O)(=O)C)cc2)cn1,False,True,True,7.077576092786171,2.0312719612954173,9.108848054081589,9,2,616.0754228319998,135.94,2.9253131200120244,0.38160818815231323
4207,NS(=O)(=O)c1ccc(-c2ccc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)nc2)cc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(-c2ccc(S(=O)(=O)N)cc2)cc1,False,True,True,7.0119493997154905,2.046347583382527,9.058296983098018,8,2,601.0645237999998,137.04000000000002,2.824763169374174,0.32435569167137146
4208,Cc1cnn(-c2ccc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)nc2)c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(-n2ncc(C)c2)cc1,False,True,True,6.89499215181417,2.0167230572402244,8.911715209054394,8,1,526.097872528,94.7,2.92646265274335,0.2891057580709457
4209,O=C(NCc1cn(-c2ncc(Br)cn2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(Br)cn1,True,True,True,6.684608578246478,2.0768604087398077,8.761468986986285,7,1,524.9661854359999,89.77,2.788758397914332,0.1594753060489893
4210,N#CCc1ccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)nc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(CC#N)cc1,True,True,True,7.06231900044347,1.9422571299913642,9.004576130434835,7,1,485.071323432,100.67,2.8358506371639898,0.6314070671796798
4211,CN1CCN(c2cnc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)cn2)CC1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(N2CCN(C)CC2)nc1,False,True,True,6.962617575098239,2.020016052971882,8.982633628070122,9,1,545.140071688,96.24999999999999,2.9166686941595525,0.3049694634974003
4212,NS(=O)(=O)Nc1ccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)nc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncc(NS(=O)(N)=O)cc1,False,True,True,7.057161736513545,2.0179058658949964,9.075067602408541,8,3,540.0441227040001,149.07,2.881168874169184,0.39746730774641037
4213,COc1ccc(-c2ccnc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)n2)cn1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nccc(-c2ccc(OC)nc2)n1,False,True,True,6.957161277221437,2.0245401760435575,8.981701453264995,9,1,554.092787148,111.88999999999999,2.9096970026901836,0.29011552408337593
4214,CCOc1ccc(-c2ccnc(-n3cc(CNC(=O)c4ccc5scnc5c4)c(=O)c4ccc(Cl)cc43)n2)cc1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nccc(-c2ccc(OCC)cc2)n1,False,True,True,7.0587101928238445,2.012637594704265,9.07134778752811,8,1,567.1131882440001,98.99999999999999,2.789019883561094,0.37252195924520487
4215,O=C(NCc1cn(-c2nccc(Nc3ccccc3)n2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nccc(Nc2ccccc2)n1,False,True,True,7.085709805012038,1.989385919225371,9.075095724237409,8,2,538.097872528,101.8,2.77796798351884,0.4257045313715935
4216,Nc1cccnc1-n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1ncccc1N,True,True,True,7.022352767824456,1.9356095249859078,8.957962292810365,7,2,461.071323432,102.9,2.7487761236668398,0.6715264422819017
4217,O=C(NCc1cn(-c2nccnc2-n2cccn2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)scn2,*c1nccnc1-n1cccn1,False,True,True,6.565280428708056,2.0819937320474016,8.647274160755458,9,1,513.077471432,107.59000000000002,3.0077377688039615,0.16738358139991757
4218,Cn1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*C|*NC(C)(C)C,True,True,True,6.578307633331471,2.0952645791572104,8.673572212488683,3,2,321.12440456,63.13,2.362266773092884,0.4256766150087969
4219,CC(C)(C)NC(=O)NCc1cn(-c2cccc(-c3ccc(NS(C)(=O)=O)nc3)c2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1cc(-c2ccc(NS(=O)(=O)C)nc2)ccc1|*NC(C)(C)C,True,True,True,6.859706279322455,2.095135727394507,8.954842006716962,6,3,553.155053056,122.19,2.7886533295241858,0.20954972133040428
4220,CC(C)(C)NC(=O)NCc1cn(-c2cccc(S(N)(=O)=O)c2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1cc(S(=O)(=O)N)ccc1|*NC(C)(C)C,True,True,True,6.731947627542668,2.0993944927939117,8.83134212033658,5,3,462.11285389599993,123.28999999999999,2.582825132173827,0.4470066735520959
4221,Cc1cn(-c2ccc(-n3cc(CNC(=O)NC(C)(C)C)c(=O)c4ccc(Cl)cc43)cc2)cn1,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1ccc(-n2cc(C)nc2)cc1|*NC(C)(C)C,True,True,True,6.614793767353758,2.099907960803443,8.714701728157202,5,2,463.177502752,80.95,2.706645393224207,0.39617310371249914
4222,CC(C)(C)NC(=O)NCc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1ccc(F)cc1|*NC(C)(C)C,True,True,True,6.612314730669098,2.0884180640298466,8.700732794698945,3,2,401.130632812,63.13,2.389229322884443,0.43432620845851483
4223,Cc1ccccc1-c1nccc(-n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)n1,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(-c2c(C)cccc2)ncc1|*NC(C)(C)C,True,True,True,6.86979304986339,2.095835866755912,8.965628916619302,5,2,475.177502752,88.91000000000001,2.6780819831112748,0.5031006895005703
4224,COc1ccc(-c2nc(-n3cc(CNC(=O)NC(C)(C)C)c(=O)c4ccc(Cl)cc43)ccc2C#N)c(OC)c1,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(-c2ccc(OC)cc2OC)c(C#N)cc1|*NC(C)(C)C,True,True,True,6.667135446564802,2.1016611830503273,8.76879662961513,7,2,545.182982056,118.27,2.8877358272874147,0.10608831048011778
4225,CC(C)(C)NC(=O)NCc1cn(-c2ccnc(-c3ccc(S(C)(=O)=O)cc3)n2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(-c2ccc(S(C)(=O)=O)cc2)ncc1|*NC(C)(C)C,True,True,True,6.942333526004953,2.0958987550967265,9.03823228110168,7,2,539.1394029920001,123.05000000000001,2.7659657229002406,0.29676082357764244
4226,CCOc1nc(-c2ccccc2)nc(-n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)n1,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(-c2ccccc2)nc(OCC)n1|*NC(C)(C)C,True,True,True,6.704032511307902,2.096770021276261,8.800802532584163,7,2,506.18331640400004,111.03000000000002,2.7659421818166905,0.2507155425846576
4227,CC(C)(C)NC(=O)NCc1cn(-c2ccnc(Br)n2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(Br)ncc1|*NC(C)(C)C,True,True,True,6.781709923678622,2.097222875770684,8.878932799449306,5,2,463.041064628,88.91,2.9014399122950287,0.473558397963643
4228,CC(C)(C)NC(=O)NCc1cn(-c2nc(N)ncc2O)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(N)ncc1O|*NC(C)(C)C,True,True,True,6.716404588618489,2.0928841042030744,8.809288692821564,7,4,416.136366212,135.16,2.894535418113241,0.4742012014612555
4229,Nc1nccc(-n2cc(CNC(=O)NC3CC3)c(=O)c3ccc(Cl)cc32)n1,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(N)ncc1|*NC1CC1,True,True,True,6.730770619281872,2.062001467365789,8.79277208664766,6,3,384.11015146400007,114.92999999999999,2.6254261642671715,0.48397167092480226
4230,CC(C)(C)NC(=O)NCc1cn(-c2nccc(NC3CC3)n2)c2cc(Cl)ccc2c1=O,C(c1c(=O)c2ccc(Cl)cc2n([*])c1)NC([*])=O,*c1nc(NC2CC2)ccn1|*NC(C)(C)C,True,True,True,6.880960654557634,2.0963108184262413,8.977271472983876,6,3,440.17275172,100.94,2.7807457429583895,0.5728258637245744
